filename; file size V1; file size V2; file size V1 no comment; file size V2 no comment; diff line count;LTS size V1; LTS size V2; CFG size V1; CFG size V2;;;;
PRCS018.COB ;7695;5227;6649;4401;12924;1568;815;1356;578;;;;
PRCS020.COB ;5234;3219;4156;2418;8455;1450;736;1305;529;;;;
PRCS021.COB ;6267;4223;4876;3093;10492;1919;1007;1755;749;;;;
PRCS022.COB ;5800;3117;4564;2166;8919;1558;790;1423;583;;;;
PRCS023.COB ;8881;6090;6927;4521;14973;2384;1251;2192;930;;;;
PRCS027.COB ;9387;5956;7229;4319;15345;2649;1382;2469;1047;;;;
PRCS028.COB ;2231;1197;1722;870;3430;755;293;717;218;;;;
PRCS029.COB ;3061;2089;2508;1691;5152;1041;511;900;372;;;;
PRCS030.COB ;4243;2654;3291;1891;6899;1327;629;1237;485;;;;
PRCS033.COB ;7408;4699;5810;3499;12109;2140;1088;1969;811;;;;
PRCS034.COB ;10107;7761;7973;6054;17870;2939;1571;2665;1149;;;;
PRCS035.COB ;4775;3158;3680;2366;7935;1374;631;1294;470;;;;
PRCS036.COB ;9529;7275;7393;5529;16806;2775;1488;2542;1105;;;;
PRCS037.COB ;5163;3476;3961;2603;8641;1461;707;1361;522;;;;
PRCS040.COB ;5281;3324;4241;2479;8607;1853;984;1672;732;;;;
PRCS041.COB ;3674;2062;2953;1527;5738;1089;527;1009;385;;;;
PRCS050.COB ;3546;2201;2919;1724;5749;1112;582;933;401;;;;
PRCS051.COB ;4071;2131;3316;1558;6204;1089;504;1013;373;;;;
PRCS052.COB ;1942;1145;1445;803;3089;691;279;655;212;;;;
PRCS053.COB ;2417;1298;1904;938;3717;751;321;698;238;;;;
PRCS054.COB ;9363;2863;8107;2022;12228;1734;779;1662;607;;;;
PRCS056.COB ;3350;2130;2667;1555;5482;996;507;945;404;;;;
PRCS057.COB ;2442;1463;1859;1036;3907;838;384;772;283;;;;
PRCS060.COB ;3780;2321;2856;1567;6103;1262;660;1174;503;;;;
PRCS061.COB ;3898;2425;2925;1641;6325;1328;699;1232;533;;;;
PRCS062.COB ;3905;2432;2932;1648;6339;1328;702;1232;535;;;;
PRCS063.COB ;5392;3426;4346;2569;8820;1884;1014;1690;751;;;;
PRCS064.COB ;7209;4404;5674;3234;11615;2112;1053;1930;781;;;;
PRCU002.COB ;1396;1309;1108;916;2707;585;393;550;302;;;;
PRCU003.COB ;409;300;307;180;711;108;54;108;47;;;;
PRCU006.COB ;597;264;509;143;863;75;35;74;30;;;;
PRCU007.COB ;963;260;857;153;1225;93;36;89;28;;;;
PRCU009.COB ;1324;722;1205;588;2048;107;56;101;46;;;;
PRCU013.COB ;525;398;395;254;925;166;69;160;52;;;;
PRCU014.COB ;750;633;568;432;1385;269;136;264;120;;;;
PRCU015.COB ;485;369;362;225;856;160;63;157;49;;;;
PRCU016.COB ;1287;1220;1048;909;2509;447;245;439;218;;;;
PRCU017.COB ;499;352;381;227;853;133;46;131;36;;;;
PRCU018.COB ;585;507;439;334;1094;232;116;228;103;;;;
PRCU019.COB ;1592;1426;1322;1076;3020;537;304;528;268;;;;
PRCU020.COB ;1230;790;1063;517;2022;387;210;382;156;;;;
PRCU026.COB ;1742;1009;1589;808;2753;209;88;209;79;;;;
PRCU050.COB ;14500;9699;11834;6531;24201;5273;2880;5004;2170;;;;
PRCU060.COB ;891;604;680;355;1497;243;107;222;78;;;;
PRCU100.COB ;448;295;327;144;745;75;38;69;29;;;;
PRCU101.COB ;2947;1976;2358;1277;4925; ERROR; ERROR; ERROR; ERROR;;;;
PRCU101.COB ;2947;1976;2358;1277;4925;75;38;69;29;;;;
PRCU103.COB ;14403;9907;11845;6806;24312;5113;2926;4836;2214;;;;
PRCU500.COB ;688;591;558;430;1281;261;170;260;139;;;;
PRCU501.COB ;1110;564;950;367;1676;194;113;191;93;;;;
PRCU801.COB ;1410;741;1251;460;2153;369;132;369;97;;;;
PRCU802.COB ;3399;2475;2891;1778;5876;922;670;866;514;;;;
PRCU803.COB ;1562;760;1405;518;2324;208;131;200;100;;;;
PRCU804.COB ;927;418;814;250;1347;155;67;155;53;;;;
PRCU805.COB ;1013;589;887;397;1604;232;106;216;75;;;;
RTCB009.COB ;1210;904;970;603;2116;313;148;309;121;;;;
RTCB010.COB ;4500;2789;3876;2012;7291;872;406;826;314;;;;
RTCB011.COB ;1858;1278;1605;957;3138;286;136;283;120;;;;
RTCB016.COB ;4410;2676;3784;1898;7088;869;399;822;304;;;;
RTCB017.COB ;1753;1224;1500;903;2979;286;136;283;120;;;;
RTCB034.COB ;4067;2566;3338;1694;6635;975;499;863;343;;;;
RTCB042.COB ;4261;2940;3551;1960;7203;1221;611;1165;480;;;;
RTCB043.COB ;7681;4850;6739;3607;12533;1600;842;1517;658;;;;
RTCB048.COB ;3896;2354;3605;1973;6252;433;223;430;198;;;;
RTCB049.COB ;3789;2298;3498;1917;6089;433;223;430;198;;;;
RTCB056.COB ;2224;1543;1721;946;3769;580;270;548;201;;;;
RTCB102.COB ;2975;1758;2534;1155;4735;628;309;609;251;;;;
RTCB103.COB ;4500;2958;3947;2205;7460;810;378;776;295;;;;
RTCB104.COB ;2417;1392;2069;891;3811;436;233;418;189;;;;
RTCB105.COB ;2990;1780;2546;1170;4772;628;309;609;251;;;;
RTCB106.COB ;4515;2985;3963;2233;7502;809;378;775;295;;;;
RTCB108.COB ;2950;1730;2516;1138;4682;616;305;597;249;;;;
RTCB113.COB ;3496;2019;3006;1343;5517;792;420;747;331;;;;
RTCB153.COB ;2084;1289;1814;924;3375;431;205;403;155;;;;
RTCB158.COB ;1445;1116;1195;785;2563;374;164;359;137;;;;
RTCB160.COB ;2223;1712;1868;1208;3937;746;373;705;297;;;;
RTCB205.COB ;2901;1832;2505;1309;4735;432;201;418;160;;;;
RTCB250.COB ;3925;2560;3487;1905;6487;839;369;813;301;;;;
RTCB251.COB ;3398;2409;2907;1687;5809;900;416;881;345;;;;
RTCB252.COB ;7466;2773;7010;2085;10241;918;432;879;345;;;;
RTCB257.COB ;3826;2447;3223;1698;6275;1020;496;936;356;;;;
RTCB355.COB ;4291;3243;3983;2734;7536;882;501;860;403;;;;
RTCB386.COB ;1129;869;894;570;2000;274;133;268;114;;;;
RTCB388.COB ;1142;985;924;697;2129;304;156;301;136;;;;
RTCB395.COB ;1067;803;834;506;1872;264;124;262;109;;;;
RTCB416.COB ;2401;1794;2124;1432;4197;391;192;388;171;;;;
RTCB500.COB ;1750;984;1513;633;2736;293;145;285;118;;;;
RTCB502.COB ;1551;1017;1323;719;2570;327;161;315;129;;;;
RTCB503.COB ;1334;984;1097;633;2320;293;145;285;118;;;;
RTCB505.COB ;1551;1017;1323;719;2570;327;161;315;129;;;;
RTCB520.COB ;2291;1448;1950;972;3741;500;277;480;218;;;;
RTCB521.COB ;2451;1462;2114;989;3915;494;277;474;219;;;;
RTCB522.COB ;1863;1126;1570;736;2991;350;183;340;147;;;;
RTCB523.COB ;2747;1733;2369;1187;4482;637;348;609;268;;;;
RTCB524.COB ;2990;1733;2620;1202;4725;621;348;593;271;;;;
RTCB525.COB ;3664;2222;3216;1566;5888;840;472;787;355;;;;
RTCB526.COB ;3829;2266;3385;1598;6097;846;490;799;371;;;;
RTCB527.COB ;1907;1209;1607;796;3118;374;209;359;166;;;;
RTCB528.COB ;5291;4070;4504;2787;9363;2145;1112;2050;834;;;;
RTCB529.COB ;8410;4149;7651;2969;12561;1658;886;1601;699;;;;
RTCB530.COB ;5412;3029;4886;2206;8443;1354;754;1280;570;;;;
RTCB531.COB ;8361;4118;7601;2937;12481;1639;865;1582;685;;;;
RTCB532.COB ;2617;1597;2253;1092;4216;581;289;547;223;;;;
RTCB533.COB ;2514;1459;2164;986;3975;531;264;505;207;;;;
RTCB605.COB ;1739;1133;1456;744;2874;343;187;330;150;;;;
RTCB606.COB ;1796;1159;1511;765;2957;351;191;333;150;;;;
RTCB607.COB ;1794;1133;1511;744;2929;343;187;330;150;;;;
RTCB608.COB ;1735;1131;1452;742;2868;339;185;326;149;;;;
RTCB628.COB ;1908;1247;1616;841;3157;409;215;370;153;;;;
RTCB629.COB ;1911;1071;1662;772;2984;341;164;328;130;;;;
RTCB630.COB ;1817;1170;1532;776;2989;361;196;338;150;;;;
RTCB631.COB ;2296;1431;2000;1023;3729;442;234;414;177;;;;
RTCB702.COB ;2066;1580;1730;1167;3648;475;263;422;194;;;;
RTCB703.COB ;1886;1305;1598;968;3193;382;201;352;154;;;;
RTCB704.COB ;3235;2103;2732;1493;5340;697;384;628;286;;;;
RTCB705.COB ;1642;1314;1348;927;2958;415;214;393;169;;;;
RTCB706.COB ;2028;1508;1671;1090;3538;430;218;397;171;;;;
RTCB707.COB ;2548;1600;2157;1133;4150;469;244;435;193;;;;
RTCB708.COB ;4657;3506;4244;2862;8165;1206;696;1187;602;;;;
RTCB714.COB ;3972;2432;3584;1906;6406;906;524;828;399;;;;
RTCB715.COB ;1537;1017;1301;706;2556;288;152;281;127;;;;
RTCB717.COB ;1020;854;806;570;1876;263;130;260;112;;;;
RTCB723.COB ;1585;1187;1322;827;2774;381;210;374;182;;;;
RTCB724.COB ;1536;1151;1273;791;2689;381;210;374;182;;;;
RTCB725.COB ;1496;1127;1233;767;2625;381;210;374;182;;;;
RTCB726.COB ;1526;1136;1263;776;2664;381;210;374;182;;;;
RTCB727.COB ;1586;1182;1323;822;2770;381;210;374;182;;;;
RTCB728.COB ;1513;1137;1250;777;2652;381;210;374;182;;;;
RTCB729.COB ;1507;1135;1244;775;2644;383;213;376;184;;;;
RTCB730.COB ;1564;1285;1292;843;2851;490;245;472;203;;;;
RTCB731.COB ;3820;2268;3435;1757;6090;879;526;795;393;;;;
RTCB732.COB ;2045;1219;1770;864;3266;379;182;365;145;;;;
RTCB733.COB ;2075;1153;1801;814;3230;340;160;330;128;;;;
RTCB734.COB ;2211;1228;1921;873;3441;449;200;440;171;;;;
RTCB749.COB ;2652;1993;2202;1414;4647;646;364;589;275;;;;
RTCC010.COB ;4330;3293;3368;2392;7625;1654;767;1535;565;;;;
RTCC011.COB ;3140;2612;2448;1976;5754;1231;666;1116;488;;;;
RTCC012.COB ;4116;3064;3216;2289;7182;1549;736;1438;542;;;;
RTCC013.COB ;2398;1844;1853;1350;4244;805;364;744;267;;;;
RTCC014.COB ;5119;3915;4049;3012;9036;1922;973;1714;679;;;;
RTCC015.COB ;2349;1819;1804;1325;4170;797;364;736;267;;;;
RTCC016.COB ;3975;2947;3117;2197;6924;1555;683;1389;481;;;;
RTCC032.COB ;2417;1822;1852;1308;4241;853;391;809;297;;;;
RTCC033.COB ;2655;1969;2070;1430;4626;881;402;836;306;;;;
RTCC041.COB ;2418;1776;1862;1267;4196;897;384;852;290;;;;
RTCC042.COB ;2422;1781;1862;1268;4205;906;388;861;293;;;;
RTCC043.COB ;2434;1784;1882;1278;4220;892;384;847;291;;;;
RTCC044.COB ;2394;1760;1842;1255;4156;884;380;839;287;;;;
RTCC045.COB ;4289;3161;3378;2370;7452;1563;751;1448;552;;;;
RTCC093.COB ;1660;1151;1207;800;2813;624;262;591;204;;;;
RTCC100.COB ;1658;1157;1194;807;2817;642;265;609;203;;;;
RTCC101.COB ;2993;2514;2216;1794;5509;1479;763;1385;598;;;;
RTCC102.COB ;3390;2981;2556;2193;6373;1615;881;1487;678;;;;
RTCC103.COB ;3702;3115;2868;2329;6819;1698;906;1575;699;;;;
RTCC104.COB ;3228;2838;2428;2092;6068;1541;839;1425;649;;;;
RTCC105.COB ;3607;3014;2769;2244;6623;1685;875;1560;673;;;;
RTCC106.COB ;1863;1302;1304;887;3167;732;280;699;203;;;;
RTCC107.COB ;1740;1215;1238;839;2957;678;271;645;203;;;;
RTCC108.COB ;3447;3037;2607;2242;6486;1643;898;1510;689;;;;
RTCC109.COB ;3650;3078;2824;2306;6730;1689;904;1569;702;;;;
RTCC110.COB ;3437;3009;2598;2219;6448;1638;885;1509;682;;;;
RTCC111.COB ;3231;2859;2434;2111;6092;1517;841;1396;650;;;;
RTCC112.COB ;4491;3801;3425;2790;8294;2038;1077;1885;819;;;;
RTCC113.COB ;3274;2911;2469;2152;6187;1553;871;1429;668;;;;
RTCC114.COB ;3893;3366;3052;2561;7261;1738;955;1585;721;;;;
RTCC115.COB ;3389;2872;2569;2098;6263;1500;797;1378;609;;;;
RTCP020.COB ;1439;992;1163;628;2433;341;167;311;120;;;;
RTCP025.COB ;1115;662;906;408;1779;200;86;198;76;;;;
RTCP026.COB ;976;644;770;396;1622;190;80;185;69;;;;
RTCP037.COB ;2068;882;1762;528;2952;388;126;381;104;;;;
RTCP040.COB ;1555;715;1364;485;2272;302;97;288;77;;;;
RTCP044.COB ;770;623;622;395;1395;224;84;207;65;;;;
RTCP054.COB ;1925;935;1600;559;2862;333;120;321;97;;;;
RTCP055.COB ;2480;1789;1969;1149;4271;781;372;636;197;;;;
RTCP059.COB ;1331;875;1103;573;2208;246;120;236;99;;;;
RTCP072.COB ;3113;1113;2725;714;4228;476;155;448;119;;;;
RTCP075.COB ;3750;2975;3332;2418;6727;1247;774;1218;652;;;;
RTCP079.COB ;969;658;828;437;1629;224;91;210;70;;;;
RTCP083.COB ;1456;885;1183;525;2343;293;149;286;121;;;;
RTCP091.COB ;804;483;652;271;1289;100;44;96;36;;;;
RTCP093.COB ;1999;926;1662;530;2927;318;139;298;112;;;;
RTCP109.COB ;5466;1399;5133;920;6867;543;259;489;194;;;;
RTCP110.COB ;3470;1612;2991;1002;5084;668;294;625;221;;;;
RTCP111.COB ;9313;1603;8836;1057;10918;578;258;517;188;;;;
RTCP115.COB ;2177;1086;1804;609;3265;428;194;406;147;;;;
RTCP150.COB ;2106;1416;1800;1001;3524;696;396;686;320;;;;
RTCP152.COB ;1847;994;1611;660;2843;343;159;301;109;;;;
RTCP156.COB ;903;598;698;340;1503;268;89;265;71;;;;
RTCP170.COB ;657;390;542;234;1049;167;49;155;38;;;;
RTCP237.COB ;1331;833;1069;525;2166;279;119;254;86;;;;
RTCP240.COB ;1098;518;862;272;1618;235;93;234;78;;;;
RTCP249.COB ;2517;1836;1935;1110;4355;1007;559;915;416;;;;
RTCP253.COB ;3150;1760;2734;1177;4912;600;238;574;188;;;;
RTCP254.COB ;2330;1032;2057;614;3364;388;159;385;131;;;;
RTCP258.COB ;2535;1386;2054;774;3923;403;198;376;147;;;;
RTCP259.COB ;1036;624;876;376;1662;205;66;196;48;;;;
RTCP260.COB ;3318;2035;2701;1015;5355;972;186;847;130;;;;
RTCP261.COB ;10622;7537;8033;2974;18161;3261;812;3195;622;;;;
RTCP264.COB ;1761;1065;1454;643;2828;451;133;426;103;;;;
RTCP266.COB ;8382;4142;7634;2744;12526;1891;695;1833;558;;;;
RTCP267.COB ;1129;607;908;351;1738;173;43;171;33;;;;
RTCP268.COB ;966;733;731;443;1701;270;77;263;59;;;;
RTCP269.COB ;991;741;758;453;1734;270;77;263;59;;;;
RTCP270.COB ;973;729;744;444;1704;270;77;263;59;;;;
RTCP271.COB ;1001;741;772;456;1744;270;77;263;59;;;;
RTCP272.COB ;785;613;556;341;1400;270;76;263;61;;;;
RTCP273.COB ;828;628;595;356;1458;270;76;263;61;;;;
RTCP274.COB ;1251;787;1018;515;2040;270;76;263;61;;;;
RTCP279.COB ;1987;1131;1758;849;3120;270;77;263;59;;;;
RTCP280.COB ;2658;855;2395;522;3515;250;86;249;76;;;;
RTCP282.COB ;4846;1202;4546;789;6050;510;277;494;210;;;;
RTCP291.COB ;3680;2237;2943;1133;5919;1053;208;1017;136;;;;
RTCP293.COB ;1071;728;836;455;1801;270;76;263;61;;;;
RTCP297.COB ;871;643;638;371;1516;270;76;263;61;;;;
RTCP381.COB ;2107;464;1965;244;2573;160;48;158;35;;;;
RTCP382.COB ;3494;819;3282;496;4315;334;109;308;77;;;;
RTCP383.COB ;892;375;766;190;1269;113;34;110;29;;;;
RTCP384.COB ;1748;812;1524;484;2562;324;108;295;79;;;;
RTCP385.COB ;402;363;292;205;767;105;34;99;24;;;;
RTCP390.COB ;1283;733;1097;465;2018;251;92;237;75;;;;
RTCP391.COB ;1207;979;898;595;2188;325;176;298;138;;;;
RTCP392.COB ;1592;1181;1256;767;2775;422;208;383;161;;;;
RTCP393.COB ;1227;954;995;622;2183;370;134;351;103;;;;
RTCP394.COB ;732;524;548;311;1258;165;52;163;45;;;;
RTCP404.COB ;531;376;408;198;909;119;43;116;34;;;;
RTCP405.COB ;494;346;387;183;842;107;37;107;33;;;;
RTCP406.COB ;2104;1230;1788;780;3336;546;222;528;170;;;;
RTCP407.COB ;2182;1298;1864;870;3482;469;183;451;144;;;;
RTCP412.COB ;3030;1465;2628;937;4497;814;291;752;228;;;;
RTCP414.COB ;2142;998;1866;662;3142;332;144;314;118;;;;
RTCP420.COB ;3002;557;2849;335;3561;192;56;189;41;;;;
RTCP421.COB ;1087;838;839;478;1927;314;106;302;72;;;;
RTCP501.COB ;1103;509;919;320;1614;150;46;145;37;;;;
RTCP504.COB ;810;448;660;277;1260;130;30;129;27;;;;
RTCP601.COB ;441;317;335;181;760;69;25;68;22;;;;
RTCP602.COB ;1730;899;1484;579;2631;227;110;219;91;;;;
RTCP603.COB ;1344;817;1119;524;2163;210;99;199;79;;;;
RTCP604.COB ;2253;1171;1955;766;3426;333;182;317;142;;;;
RTCP609.COB ;1831;934;1574;591;2767;254;134;247;112;;;;
RTCP620.COB ;1816;1238;1522;834;3056;367;192;360;149;;;;
RTCP621.COB ;482;468;345;269;952;162;68;162;61;;;;
RTCP626.COB ;2134;1009;1876;656;3145;282;142;260;107;;;;
RTCP627.COB ;2346;1194;2048;770;3542;382;163;368;121;;;;
RTCP701.COB ;1020;736;835;454;1758;208;99;204;83;;;;
RTCP710.COB ;1835;1112;1576;769;2949;492;223;433;145;;;;
RTCP711.COB ;4925;3338;4329;2514;8265;1225;679;1043;465;;;;
RTCP716.COB ;2231;1512;1908;1126;3745;555;186;495;137;;;;
RTCP718.COB ;2054;1395;1731;1009;3451;552;185;493;137;;;;
RTCP719.COB ;2878;1659;2520;1217;4539;645;321;577;217;;;;
RTCP720.COB ;2267;1211;1976;864;3480;502;237;450;165;;;;
RTCP721.COB ;2780;1604;2425;1171;4386;616;304;556;209;;;;
RTCP722.COB ;2254;1188;1966;842;3444;487;225;442;161;;;;
RTCP736.COB ;1107;658;928;398;1767;162;72;161;64;;;;
RTCP737.COB ;1480;988;1223;626;2470;296;158;277;127;;;;
RTCP738.COB ;488;355;387;196;845;65;31;65;28;;;;
RTCP739.COB ;2299;1920;1916;1339;4221;748;375;693;288;;;;
RTCP741.COB ;461;346;360;187;809;65;31;65;28;;;;
RTCP742.COB ;946;478;780;296;1426;152;55;151;47;;;;
RTCP745.COB ;1597;1177;1287;764;2776;445;211;413;169;;;;
RTCP747.COB ;2897;1685;2501;1150;4584;675;315;611;232;;;;
RTCP748.COB ;1600;798;1319;483;2400;267;109;256;89;;;;
RTCP750.COB ;1021;474;851;284;1497;150;39;149;33;;;;
RTCP751.COB ;523;327;406;168;852;98;27;97;23;;;;
RTCP752.COB ;927;445;764;262;1374;137;34;136;30;;;;
RTCP753.COB ;1882;1132;1580;720;3016;459;221;439;179;;;;
RTCP754.COB ;1633;751;1425;475;2386;241;105;236;88;;;;
RTCS010.COB ;4561;2665;3686;1971;7228;1290;628;1185;470;;;;
RTCS011.COB ;4559;2757;3750;2104;7318;1277;688;1136;509;;;;
RTCS012.COB ;4098;2401;3378;1863;6501;1145;591;1006;417;;;;
RTCS013.COB ;3101;1802;2546;1435;4905;982;474;827;328;;;;
RTCS014.COB ;4805;2582;4017;1980;7389;1267;652;1092;474;;;;
RTCS015.COB ;2985;1729;2430;1363;4716;945;447;807;313;;;;
RTCS016.COB ;4973;2704;4130;2072;7679;1378;712;1202;524;;;;
RTCS032.COB ;3110;1597;2349;1037;4709;891;386;829;287;;;;
RTCS033.COB ;3312;1812;2495;1175;5126;951;436;874;323;;;;
RTCS041.COB ;3158;1374;2510;898;4534;758;311;715;234;;;;
RTCS042.COB ;3555;1563;2848;1030;5120;877;371;822;268;;;;
RTCS043.COB ;2887;1325;2217;867;4214;816;285;759;211;;;;
RTCS044.COB ;3292;1395;2546;921;4689;901;289;848;210;;;;
RTCS045.COB ;4328;2571;3588;2019;6901;1175;600;1034;423;;;;
RTCS101.COB ;2612;1778;1988;1304;4392;1038;471;985;370;;;;
RTCS102.COB ;2901;1985;2208;1453;4888;1162;546;1094;422;;;;
RTCS103.COB ;3440;2340;2651;1731;5782;1324;658;1228;503;;;;
RTCS104.COB ;2881;1993;2187;1452;4876;1135;513;1078;407;;;;
RTCS105.COB ;3489;2434;2696;1810;5925;1299;631;1204;483;;;;
RTCS108.COB ;2928;2003;2235;1471;4933;1168;550;1097;424;;;;
RTCS109.COB ;3789;2533;2905;1870;6324;1441;725;1330;552;;;;
RTCS110.COB ;3378;2320;2556;1678;5700;1288;604;1201;469;;;;
RTCS111.COB ;2875;2008;2197;1482;4885;1101;516;1039;402;;;;
RTCS112.COB ;3417;2259;2614;1648;5678;1266;580;1195;449;;;;
RTCS113.COB ;2837;1978;2159;1452;4817;1089;510;1033;399;;;;
RTCS114.COB ;3763;2606;2907;1925;6371;1403;690;1271;512;;;;
RTCS115.COB ;2725;1879;2101;1400;4606;1044;489;975;380;;;;
RTCS121.COB ;2207;1175;1739;866;3384;686;273;661;209;;;;
RTCS122.COB ;2279;1200;1784;876;3481;729;283;706;216;;;;
RTCS123.COB ;2320;1244;1822;916;3566;759;302;734;228;;;;
RTCS124.COB ;2355;1228;1857;901;3585;735;287;710;218;;;;
RTCS125.COB ;2245;1231;1747;904;3478;741;290;716;220;;;;
RTCS126.COB ;2273;1228;1775;901;3503;735;287;710;218;;;;
RTCS131.COB ;2207;1184;1739;875;3393;704;282;679;215;;;;
RTCS132.COB ;2210;1184;1742;875;3396;704;282;679;215;;;;
RTCS133.COB ;2157;1178;1689;869;3337;692;276;667;211;;;;
RTCS134.COB ;2234;1194;1766;884;3430;716;291;691;221;;;;
RTCS135.COB ;2140;1178;1672;869;3320;692;276;667;211;;;;
RTCS136.COB ;2256;1234;1758;907;3492;747;293;722;222;;;;
RTCS137.COB ;2237;1233;1739;906;3472;746;293;721;222;;;;
RTCS138.COB ;2566;1378;2020;1005;3946;780;319;755;248;;;;
RTCU002.COB ;1220;769;1059;550;1991;366;240;362;194;;;;
RTCU004.COB ;692;577;560;400;1271;156;75;153;64;;;;
RTCU006.COB ;1559;1020;1412;846;2581;176;93;176;82;;;;
RTCU008.COB ;3390;2737;2815;1787;6129;1266;543;1099;323;;;;
RTCU009.COB ;3467;2981;2858;2216;6450;1073;592;907;398;;;;
RTCU010.COB ;5992;2619;5242;1719;8613;1045;581;979;352;;;;
RTCU011.COB ;1142;504;919;299;1648;257;73;242;51;;;;
RTCU012.COB ;1465;1317;1218;897;2784;561;276;524;208;;;;
RTCU013.COB ;4231;821;3903;470;5054;234;117;225;92;;;;
RTCU014.COB ;6326;4925;5229;3669;11253;1576;796;1515;644;;;;
RTCU016.COB ;5439;4440;4404;3348;9881;1908;1033;1773;814;;;;
RTCU017.COB ;4022;2645;3348;1759;6669;1266;526;1148;338;;;;
RTCU018.COB ;952;664;799;477;1618;355;150;332;115;;;;
RTCU019.COB ;1131;628;897;322;1761;104;46;98;35;;;;
RTCU020.COB ;4283;1435;3859;826;5720;485;243;460;178;;;;
RTCU021.COB ;1582;919;1258;521;2503;331;131;307;99;;;;
RTCU022.COB ;5635;4557;4771;3459;10194;1971;1032;1835;815;;;;
RTCU024.COB ;1618;1090;1359;764;2710;397;199;366;138;;;;
RTCU025.COB ;3981;2769;3367;1774;6752;1320;520;1206;335;;;;
RTCU027.COB ;1466;622;1313;405;2090;196;107;182;83;;;;
RTCU028.COB ;2718;1456;2204;891;4176;675;298;620;216;;;;
RTCU029.COB ;553;468;441;279;1023;238;112;195;61;;;;
RTCU030.COB ;3516;1606;3039;1071;5124;691;360;588;241;;;;
RTCU031.COB ;6223;1764;5805;1263;7989;695;362;557;205;;;;
RTCU033.COB ;4866;3058;4632;2767;7926;372;219;372;190;;;;
RTCU034.COB ;3411;1793;3085;1343;5206;965;692;963;558;;;;
RTCU035.COB ;7210;5247;6809;4695;12459;1243;808;1224;652;;;;
RTCU036.COB ;6814;5699;5607;4221;12515;1777;1028;1714;862;;;;
RTCU037.COB ;7096;5123;6702;4583;12221;1193;771;1175;622;;;;
RTCU043.COB ;2508;629;2326;392;3139;224;128;214;104;;;;
RTCU055.COB ;2821;1837;2465;1403;4660;670;341;640;277;;;;
RTCU065.COB ;269;242;207;113;513;117;43;117;26;;;;
RTCU155.COB ;3225;1734;2823;1198;4961;688;405;659;341;;;;
RTCU701.COB ;1944;1501;1729;1160;3447;716;451;634;304;;;;
RTCU702.COB ;990;800;834;594;1792;289;165;252;111;;;;
RTCU703.COB ;1466;1204;1281;939;2672;438;292;383;206;;;;
RTCU704.COB ;1253;994;1095;781;2249;341;216;291;141;;;;
RTCU705.COB ;774;539;641;371;1315;178;108;174;86;;;;
RTCU706.COB ;959;762;808;561;1723;248;154;225;110;;;;
RTCU711.COB ;2662;2313;2341;1850;4977;1142;692;997;460;;;;
RTCU712.COB ;1564;1177;1362;894;2743;472;293;418;220;;;;
RTCU713.COB ;1240;974;1081;737;2216;460;276;403;195;;;;
RTCU714.COB ;2475;1961;2171;1534;4438;830;532;761;413;;;;
RTCU715.COB ;1376;1020;1176;742;2398;434;258;400;205;;;;
RTCU716.COB ;1469;1061;1266;780;2532;452;267;412;210;;;;
RTCU717.COB ;1284;649;1105;429;1935;214;131;201;106;;;;
RTCU718.COB ;1030;743;877;547;1775;221;136;201;98;;;;
RTCU909.COB ;3393;2847;2784;2077;6242;1024;560;878;388;;;;
RTRB001.COB ;1530;1398;1258;1002;2930;584;351;577;285;;;;
RTRB002.COB ;1762;1566;1472;1140;3330;670;402;663;324;;;;
RTRB010.COB ;1569;1439;1294;1038;3010;614;371;606;299;;;;
RTRB011.COB ;1616;1489;1334;1078;3107;646;399;637;322;;;;
RTRB014.COB ;1856;1643;1570;1228;3501;636;397;626;321;;;;
RTRB015.COB ;1910;1678;1608;1245;3590;724;472;707;374;;;;
RTRB016.COB ;1488;1363;1216;967;2853;584;351;577;285;;;;
RTRB017.COB ;1564;1449;1283;1039;3015;634;391;626;317;;;;
RTRB021.COB ;2825;2632;2417;2008;5459;1203;789;1154;624;;;;
RTRB024.COB ;1242;1126;1010;792;2370;421;225;417;193;;;;
RTRB027.COB ;997;896;783;599;1895;337;172;334;148;;;;
RTRB031.COB ;3183;2836;2754;2219;6021;1484;947;1376;683;;;;
RTRB096.COB ;1887;1298;1586;920;3187;510;286;503;248;;;;
RTRB097.COB ;1945;1302;1637;913;3249;532;302;521;258;;;;
RTRB098.COB ;1008;775;789;494;1785;255;129;252;113;;;;
RTRB099.COB ;1006;775;787;494;1783;255;129;252;113;;;;
RTRB115.COB ;1645;1344;1348;953;2991;429;256;405;212;;;;
RTRB116.COB ;1647;1338;1348;948;2987;433;255;409;211;;;;
RTRB117.COB ;1148;994;924;703;2144;338;179;331;157;;;;
RTRB118.COB ;1071;890;852;608;1963;288;144;283;127;;;;
RTRB119.COB ;1487;1295;1221;902;2784;597;330;595;285;;;;
RTRB120.COB ;1069;908;852;630;1979;310;163;306;145;;;;
RTRP003.COB ;469;378;350;209;849;107;27;105;23;;;;
RTRP012.COB ;470;400;351;231;872;113;29;109;23;;;;
RTRP023.COB ;796;659;604;406;1457;285;129;280;103;;;;
RTRP025.COB ;479;391;360;222;872;110;28;107;23;;;;
RTRP026.COB ;836;684;633;419;1522;276;126;271;100;;;;
RTRP032.COB ;596;455;481;281;1053;190;59;166;38;;;;
RTRP107.COB ;544;440;425;261;986;123;28;122;21;;;;
