mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCS067.COB;2012;0,331419349;;
T; raincodeData/Delivery/V1\ALCS068.COB;2176;0,411547685;;
T; raincodeData/Delivery/V1\ALCS070.COB;2527;0,411816406;;
T; raincodeData/Delivery/V1\ALCS140.COB;2678;0,379799223;;
T; raincodeData/Delivery/V1\ALCS141.COB;6722;1,315648508;;
T; raincodeData/Delivery/V1\ALCS142.COB;5808;1,151182771;;
T; raincodeData/Delivery/V1\ALCS143.COB;6256;1,194564509;;
T; raincodeData/Delivery/V1\ALCS144.COB;5430;1,162504768;;
T; raincodeData/Delivery/V1\ALCS145.COB;2768;0,416100168;;
T; raincodeData/Delivery/V1\ALCS146.COB;5675;1,187900352;;
T; raincodeData/Delivery/V1\ALCS147.COB;8252;2,11366241;;
T; raincodeData/Delivery/V1\ALCS150.COB;2294;0,417072678;;
T; raincodeData/Delivery/V1\ALCS151.COB;2603;0,457955647;;
T; raincodeData/Delivery/V1\ALCS152.COB;2191;0,335039902;;
T; raincodeData/Delivery/V1\ALCS241.COB;5366;1,035812569;;
T; raincodeData/Delivery/V1\ALCS242.COB;5205;0,986119962;;
T; raincodeData/Delivery/V1\ALCS244.COB;4968;0,881077695;;
T; raincodeData/Delivery/V1\ALCS246.COB;7243;1,502626681;;
T; raincodeData/Delivery/V1\ALCS247.COB;6953;1,38836925;;
T; raincodeData/Delivery/V1\ALCS248.COB;7136;1,547246265;;
T; raincodeData/Delivery/V1\ALCS250.COB;2500;0,357002783;;
T; raincodeData/Delivery/V1\ALCS251.COB;2496;0,358597016;;
T; raincodeData/Delivery/V1\ALCU009.COB;6114;1,80053637;;
T; raincodeData/Delivery/V1\ALCU014.COB;781;0,085002947;;
T; raincodeData/Delivery/V1\ALCU020.COB;2658;0,617594004;;
T; raincodeData/Delivery/V1\ALCU021.COB;14828;7,952107048;;
T; raincodeData/Delivery/V1\ALCU022.COB;2371;0,325031662;;
T; raincodeData/Delivery/V1\ALCU023.COB;1309;0,163748503;;
T; raincodeData/Delivery/V1\ALCU024.COB;2811;0,421598363;;
T; raincodeData/Delivery/V1\ALCU026.COB;5431;1,004077768;;
T; raincodeData/Delivery/V1\ALCU027.COB;1359;0,138302898;;
T; raincodeData/Delivery/V1\ALCU028.COB;2100;0,298323894;;
T; raincodeData/Delivery/V1\ALCU029.COB;6177;1,018277311;;
T; raincodeData/Delivery/V1\ALCU030.COB;16361;10,39815209;;
T; raincodeData/Delivery/V1\ALCU031.COB;1918;0,324835753;;
T; raincodeData/Delivery/V1\ALCU034.COB;1104;0,135776711;;
T; raincodeData/Delivery/V1\ALCU036.COB;1413;0,168297219;;
T; raincodeData/Delivery/V1\ALCU039.COB;435;0,039600992;;
T; raincodeData/Delivery/V1\ALCU042.COB;431;0,040831065;;
T; raincodeData/Delivery/V1\ALCU045.COB;2888;0,440175915;;
T; raincodeData/Delivery/V1\ALCU047.COB;1783;0,225322819;;
T; raincodeData/Delivery/V1\ALCU050.COB;4361;1,122873259;;
T; raincodeData/Delivery/V1\ALCU051.COB;1211;0,174502802;;
T; raincodeData/Delivery/V1\ALCU052.COB;1812;0,233259082;;
T; raincodeData/Delivery/V1\ALCU053.COB;1396;0,177860594;;
T; raincodeData/Delivery/V1\ALCU061.COB;3309;0,509743309;;
T; raincodeData/Delivery/V1\ALCU062.COB;1912;0,277860188;;
T; raincodeData/Delivery/V1\ALCU063.COB;1916;0,290627193;;
T; raincodeData/Delivery/V1\ALCU064.COB;3210;0,441482902;;
T; raincodeData/Delivery/V1\ALCU065.COB;2635;0,405140972;;
T; raincodeData/Delivery/V1\ALCU066.COB;941;0,126720214;;
T; raincodeData/Delivery/V1\ALCU067.COB;627;0,073499966;;
T; raincodeData/Delivery/V1\ALCU068.COB;782;0,096420813;;
T; raincodeData/Delivery/V1\ALCU069.COB;1677;0,21289978;;
T; raincodeData/Delivery/V1\ALCU070.COB;6206;1,351414084;;
T; raincodeData/Delivery/V1\ALCU071.COB;246;0,026299953;;
T; raincodeData/Delivery/V1\ALCU080.COB;1215;0,174503899;;
T; raincodeData/Delivery/V1\ALCU081.COB;1170;0,178388381;;
T; raincodeData/Delivery/V1\ALCU082.COB;613;0,070900106;;
T; raincodeData/Delivery/V1\ALCU100.COB;747;0,081792355;;
T; raincodeData/Delivery/V1\ALCU101.COB;2944;0,364338756;;
T; raincodeData/Delivery/V1\ALCU102.COB;6585;0,891528416;;
