mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCS048.COB;1517;0,076711309;;
T; raincodeData/Delivery/V2\ALCS049.COB;1967;0,116609263;;
T; raincodeData/Delivery/V2\ALCS065.COB;1512;0,076750886;;
T; raincodeData/Delivery/V2\ALCS066.COB;2716;0,146363747;;
T; raincodeData/Delivery/V2\ALCS067.COB;1272;0,069946706;;
T; raincodeData/Delivery/V2\ALCS068.COB;1353;0,077953804;;
T; raincodeData/Delivery/V2\ALCS070.COB;1373;0,064350259;;
T; raincodeData/Delivery/V2\ALCS140.COB;1191;0,058645701;;
T; raincodeData/Delivery/V2\ALCS141.COB;3445;0,158480752;;
T; raincodeData/Delivery/V2\ALCS142.COB;2954;0,14288497;;
T; raincodeData/Delivery/V2\ALCS143.COB;2940;0,150395775;;
T; raincodeData/Delivery/V2\ALCS144.COB;2497;0,335689139;;
T; raincodeData/Delivery/V2\ALCS145.COB;1347;0,065861464;;
T; raincodeData/Delivery/V2\ALCS146.COB;3188;0,191786933;;
T; raincodeData/Delivery/V2\ALCS147.COB;4910;0,30504185;;
T; raincodeData/Delivery/V2\ALCS150.COB;1230;0,064715099;;
T; raincodeData/Delivery/V2\ALCS151.COB;1555;0,093501067;;
T; raincodeData/Delivery/V2\ALCS152.COB;1120;0,060700333;;
T; raincodeData/Delivery/V2\ALCS241.COB;2818;0,156850123;;
T; raincodeData/Delivery/V2\ALCS242.COB;2885;0,15496701;;
T; raincodeData/Delivery/V2\ALCS244.COB;2699;0,144355702;;
T; raincodeData/Delivery/V2\ALCS246.COB;4174;0,304505408;;
T; raincodeData/Delivery/V2\ALCS247.COB;3981;0,347600412;;
T; raincodeData/Delivery/V2\ALCS248.COB;3844;0,218470073;;
T; raincodeData/Delivery/V2\ALCS250.COB;1363;0,067601347;;
T; raincodeData/Delivery/V2\ALCS251.COB;1366;0,064801466;;
T; raincodeData/Delivery/V2\ALCU009.COB;5744;0,351974821;;
T; raincodeData/Delivery/V2\ALCU014.COB;672;0,03630147;;
T; raincodeData/Delivery/V2\ALCU020.COB;1698;0,247311425;;
T; raincodeData/Delivery/V2\ALCU021.COB;14376;1,129301226;;
T; raincodeData/Delivery/V2\ALCU022.COB;1701;0,08120091;;
T; raincodeData/Delivery/V2\ALCU023.COB;958;0,046050072;;
T; raincodeData/Delivery/V2\ALCU024.COB;2096;0,122751939;;
T; raincodeData/Delivery/V2\ALCU026.COB;3803;0,255368185;;
T; raincodeData/Delivery/V2\ALCU027.COB;798;0,042750311;;
T; raincodeData/Delivery/V2\ALCU028.COB;1213;0,15065136;;
T; raincodeData/Delivery/V2\ALCU029.COB;3982;0,246518898;;
T; raincodeData/Delivery/V2\ALCU030.COB;16090;1,339701581;;
T; raincodeData/Delivery/V2\ALCU031.COB;1353;0,107150483;;
T; raincodeData/Delivery/V2\ALCU034.COB;898;0,045400178;;
T; raincodeData/Delivery/V2\ALCU036.COB;996;0,0418208;;
T; raincodeData/Delivery/V2\ALCU039.COB;407;0,023720109;;
T; raincodeData/Delivery/V2\ALCU042.COB;407;0,022670043;;
T; raincodeData/Delivery/V2\ALCU045.COB;2158;0,181890643;;
T; raincodeData/Delivery/V2\ALCU047.COB;993;0,04309932;;
T; raincodeData/Delivery/V2\ALCU050.COB;3660;0,294592428;;
T; raincodeData/Delivery/V2\ALCU051.COB;765;0,058972287;;
T; raincodeData/Delivery/V2\ALCU052.COB;1136;0,052395236;;
T; raincodeData/Delivery/V2\ALCU053.COB;1063;0,052499866;;
T; raincodeData/Delivery/V2\ALCU061.COB;1983;0,085993266;;
T; raincodeData/Delivery/V2\ALCU062.COB;1125;0,052499962;;
T; raincodeData/Delivery/V2\ALCU063.COB;1420;0,070600355;;
T; raincodeData/Delivery/V2\ALCU064.COB;1344;0,065572464;;
T; raincodeData/Delivery/V2\ALCU065.COB;1761;0,090207613;;
T; raincodeData/Delivery/V2\ALCU066.COB;534;0,029679823;;
T; raincodeData/Delivery/V2\ALCU067.COB;417;0,02595762;;
T; raincodeData/Delivery/V2\ALCU068.COB;411;0,025553;;
T; raincodeData/Delivery/V2\ALCU069.COB;1021;0,063514066;;
T; raincodeData/Delivery/V2\ALCU070.COB;3961;0,396054995;;
T; raincodeData/Delivery/V2\ALCU071.COB;222;0,017671478;;
T; raincodeData/Delivery/V2\ALCU080.COB;986;0,065072405;;
T; raincodeData/Delivery/V2\ALCU081.COB;890;0,066500127;;
T; raincodeData/Delivery/V2\ALCU082.COB;296;0,025550365;;
T; raincodeData/Delivery/V2\ALCU100.COB;559;0,037700891;;
T; raincodeData/Delivery/V2\ALCU101.COB;1221;0,053645825;;
T; raincodeData/Delivery/V2\ALCU102.COB;2581;0,13210299;;
T; raincodeData/Delivery/V2\ALCU103.COB;2090;0,090727961;;
T; raincodeData/Delivery/V2\ALCU250.COB;1220;0,081704104;;
T; raincodeData/Delivery/V2\ALCU252.COB;319;0,023749232;;
T; raincodeData/Delivery/V2\ALCU254.COB;3652;0,231381297;;
T; raincodeData/Delivery/V2\ALCU260.COB;1266;0,066549885;;
T; raincodeData/Delivery/V2\ALCU261.COB;624;0,037599373;;
T; raincodeData/Delivery/V2\ALCU262.COB;877;0,048801565;;
T; raincodeData/Delivery/V2\ALCU263.COB;902;0,041400111;;
T; raincodeData/Delivery/V2\ALCU264.COB;284;0,024049795;;
T; raincodeData/Delivery/V2\ALCU265.COB;586;0,030900025;;
T; raincodeData/Delivery/V2\ALCVD40.COB;451;0,028709877;;
T; raincodeData/Delivery/V2\ALCVD41.COB;915;0,056449819;;
T; raincodeData/Delivery/V2\ALCVD42.COB;877;0,052247047;;
T; raincodeData/Delivery/V2\ALCVD43.COB;765;0,046800256;;
T; raincodeData/Delivery/V2\ALCVD44.COB;682;0,043747222;;
T; raincodeData/Delivery/V2\ALCVD45.COB;583;0,036749923;;
T; raincodeData/Delivery/V2\ALCVD46.COB;534;0,033208752;;
T; raincodeData/Delivery/V2\ALCVD47.COB;740;0,044869435;;
T; raincodeData/Delivery/V2\ALCVD69.COB;607;0,037865341;;
T; raincodeData/Delivery/V2\ALCVD70.COB;741;0,044416165;;
T; raincodeData/Delivery/V2\ALCVD71.COB;493;0,03368578;;
T; raincodeData/Delivery/V2\ALCVF01.COB;900;0,055200469;;
T; raincodeData/Delivery/V2\ALCVF05.COB;656;0,038099754;;
T; raincodeData/Delivery/V2\ALCVF08.COB;842;0,05039978;;
T; raincodeData/Delivery/V2\ALCVF11.COB;1131;0,070731342;;
T; raincodeData/Delivery/V2\ALCVF12.COB;1197;0,072718108;;
T; raincodeData/Delivery/V2\ALCVF13.COB;1099;0,066847897;;
T; raincodeData/Delivery/V2\ALCVF14.COB;844;0,050048697;;
T; raincodeData/Delivery/V2\ALCVF21.COB;642;0,03722682;;
T; raincodeData/Delivery/V2\AMPB402.COB;1010;0,049249899;;
T; raincodeData/Delivery/V2\AMPB424.COB;1259;0,143337131;;
T; raincodeData/Delivery/V2\AMPB431.COB;2636;0,135908163;;
T; raincodeData/Delivery/V2\AMPB432.COB;1151;0,05559994;;
T; raincodeData/Delivery/V2\AMPB433.COB;1332;0,064598334;;
T; raincodeData/Delivery/V2\AMPB434.COB;1344;0,064850116;;
T; raincodeData/Delivery/V2\AMPB500.COB;1164;0,055502522;;
T; raincodeData/Delivery/V2\AMPB910.COB;2539;0,122300351;;
T; raincodeData/Delivery/V2\AMPC100.COB;1279;0,057901692;;
T; raincodeData/Delivery/V2\AMPC110.COB;1399;0,062200034;;
T; raincodeData/Delivery/V2\AMPC120.COB;1399;0,061701834;;
T; raincodeData/Delivery/V2\AMPC130.COB;1222;0,055619657;;
T; raincodeData/Delivery/V2\AMPC140.COB;1452;0,065559351;;
T; raincodeData/Delivery/V2\AMPC150.COB;1454;0,066183913;;
T; raincodeData/Delivery/V2\AMPC160.COB;1452;0,065808773;;
T; raincodeData/Delivery/V2\AMPP423.COB;2093;0,256749511;;
T; raincodeData/Delivery/V2\AMPP426.COB;3371;0,166800392;;
T; raincodeData/Delivery/V2\AMPP428.COB;5319;0,278868258;;
T; raincodeData/Delivery/V2\AMPP429.COB;1658;0,107926512;;
T; raincodeData/Delivery/V2\AMPP440.COB;558;0,032199836;;
T; raincodeData/Delivery/V2\AMPP505.COB;771;0,039526236;;
T; raincodeData/Delivery/V2\AMPS001.COB;1004;0,049199712;;
T; raincodeData/Delivery/V2\AMPU025.COB;778;0,037423277;;
T; raincodeData/Delivery/V2\AMPU027.COB;853;0,13060298;;
T; raincodeData/Delivery/V2\AMPU028.COB;154;0,014750111;;
T; raincodeData/Delivery/V2\AMPU029.COB;274;0,01919992;;
T; raincodeData/Delivery/V2\AMPU101.COB;307;0,019650209;;
T; raincodeData/Delivery/V2\AMPU800.COB;2371;0,131075513;;
T; raincodeData/Delivery/V2\AMPU801.COB;381;0,026083589;;
T; raincodeData/Delivery/V2\CAPB005.COB;3471;0,186738801;;
T; raincodeData/Delivery/V2\CAPB006.COB;2191;0,131600046;;
T; raincodeData/Delivery/V2\CAPB081.COB;1144;0,057750165;;
T; raincodeData/Delivery/V2\CAPB082.COB;1140;0,059300125;;
T; raincodeData/Delivery/V2\CAPB083.COB;1123;0,056408739;;
T; raincodeData/Delivery/V2\CAPB087.COB;1036;0,054699802;;
T; raincodeData/Delivery/V2\CAPP001.COB;1312;0,078462362;;
T; raincodeData/Delivery/V2\CAPP002.COB;1831;0,085033345;;
T; raincodeData/Delivery/V2\CAPP003.COB;3250;0,153598976;;
T; raincodeData/Delivery/V2\CAPP011.COB;1384;0,085792482;;
T; raincodeData/Delivery/V2\CAPP012.COB;2145;0,097084749;;
T; raincodeData/Delivery/V2\CAPP013.COB;444;0,02860018;;
T; raincodeData/Delivery/V2\CAPP014.COB;750;0,042450368;;
T; raincodeData/Delivery/V2\CAPP015.COB;1324;0,065963542;;
T; raincodeData/Delivery/V2\CAPP016.COB;600;0,035013306;;
T; raincodeData/Delivery/V2\CAPP017.COB;600;0,034952545;;
T; raincodeData/Delivery/V2\CAPP022.COB;438;0,028850245;;
T; raincodeData/Delivery/V2\CAPP023.COB;824;0,046355033;;
T; raincodeData/Delivery/V2\CAPP026.COB;1107;0,065754676;;
T; raincodeData/Delivery/V2\CAPP027.COB;269;0,021449912;;
T; raincodeData/Delivery/V2\CAPP028.COB;293;0,02280041;;
T; raincodeData/Delivery/V2\CAPP032.COB;963;0,057426834;;
T; raincodeData/Delivery/V2\CAPP033.COB;770;0,043800402;;
T; raincodeData/Delivery/V2\CAPP039.COB;1285;0,066740441;;
T; raincodeData/Delivery/V2\CAPP043.COB;1539;0,074250054;;
T; raincodeData/Delivery/V2\CAPP046.COB;1419;0,064025581;;
T; raincodeData/Delivery/V2\CAPP047.COB;1518;0,068376577;;
T; raincodeData/Delivery/V2\CAPP048.COB;1443;0,06554985;;
T; raincodeData/Delivery/V2\CAPP049.COB;913;0,058899605;;
T; raincodeData/Delivery/V2\CAPP050.COB;1472;0,064476466;;
T; raincodeData/Delivery/V2\CAPP061.COB;1729;0,071247327;;
T; raincodeData/Delivery/V2\CAPP063.COB;996;0,052699876;;
T; raincodeData/Delivery/V2\CAPP064.COB;1461;0,071747231;;
T; raincodeData/Delivery/V2\CAPP070.COB;481;0,02980026;;
T; raincodeData/Delivery/V2\CAPP071.COB;561;0,034699583;;
T; raincodeData/Delivery/V2\CAPP073.COB;544;0,034050095;;
T; raincodeData/Delivery/V2\CAPP084.COB;1303;0,064597034;;
T; raincodeData/Delivery/V2\CAPP085.COB;1308;0,063046718;;
T; raincodeData/Delivery/V2\CAPP086.COB;741;0,041021526;;
T; raincodeData/Delivery/V2\CAPS001.COB;3505;0,26253407;;
T; raincodeData/Delivery/V2\CAPS002.COB;5347;0,314606678;;
T; raincodeData/Delivery/V2\CAPS003.COB;2135;0,111481595;;
T; raincodeData/Delivery/V2\CAPS004.COB;2846;0,141984534;;
T; raincodeData/Delivery/V2\CAPS005.COB;1488;0,074299788;;
T; raincodeData/Delivery/V2\CAPS006.COB;2616;0,128253818;;
T; raincodeData/Delivery/V2\CAPS007.COB;1814;0,095852911;;
T; raincodeData/Delivery/V2\CAPU004.COB;1525;0,061649883;;
T; raincodeData/Delivery/V2\CAPU005.COB;716;0,043450224;;
T; raincodeData/Delivery/V2\CAPVA01.COB;741;0,047299862;;
T; raincodeData/Delivery/V2\CAPVA02.COB;891;0,056399965;;
T; raincodeData/Delivery/V2\CAPVA03.COB;870;0,052449799;;
T; raincodeData/Delivery/V2\CAPVA04.COB;1072;0,063900268;;
T; raincodeData/Delivery/V2\CAPVA05.COB;541;0,034400046;;
T; raincodeData/Delivery/V2\CAPVA06.COB;611;0,036728501;;
T; raincodeData/Delivery/V2\CAPVA07.COB;628;0,037714481;;
T; raincodeData/Delivery/V2\CVDB001.COB;5221;0,314330661;;
T; raincodeData/Delivery/V2\CVDB002.COB;3200;0,254620504;;
